121551,D,2024-09-20
121552,F,2024-06-24
121553,D,2025-04-26
121554,F,2024-06-25
121555,F,2024-09-02
121556,D,2025-03-13
121557,A,2025-04-20
121558,A,2025-01-16
121559,A,2024-12-08
121560,C,2025-02-08
121561,A,2024-08-18
121562,D,2025-05-21
121563,A,2024-09-26
121564,B,2024-07-11
121565,B,2024-12-31
121566,D,2024-06-13
121567,F,2024-07-15
121568,F,2024-09-11
121569,F,2025-04-12
121570,A,2024-06-25
121571,F,2025-01-26
121572,B,2024-07-26
121573,F,2024-10-24
121574,B,2024-10-12
121575,A,2024-06-26
121576,F,2024-09-24
121577,F,2025-01-11
121578,D,2024-10-14
121579,D,2024-07-26
121580,A,2024-07-05
121581,C,2025-04-05
121582,F,2024-08-02
121583,C,2025-04-09
121584,B,2025-02-05
121585,C,2024-08-19
121586,A,2024-07-22
121587,F,2025-02-01
121588,F,2024-07-25
121589,B,2024-11-29
121590,C,2024-11-01
121591,B,2024-08-22
121592,C,2024-10-30
121593,C,2024-08-23
121594,A,2024-09-01
121595,D,2024-10-17
121596,F,2024-07-02
121597,A,2024-09-26
121598,C,2025-03-08
121599,B,2025-01-12
121600,B,2024-12-18
121601,D,2024-06-26
121602,A,2025-04-27
121603,B,2024-08-17
121604,D,2024-11-22
121605,A,2025-01-08
121606,F,2025-02-19
121607,D,2025-05-10
121608,A,2025-03-20
121609,A,2024-11-15
121610,F,2025-03-19
121611,F,2024-12-26
121612,A,2024-12-20
121613,C,2024-12-02
121614,F,2025-03-26
121615,D,2024-07-10
121616,C,2024-10-27
121617,C,2024-10-29
121618,D,2024-09-07
121619,D,2024-11-22
121620,A,2024-06-04
121621,D,2024-10-21
121622,B,2024-06-08
121623,A,2024-09-28
121624,F,2024-12-21
121625,D,2024-08-30
121626,C,2024-07-09
121627,A,2024-09-29
121628,C,2024-07-01
121629,A,2025-03-22
121630,F,2025-05-21
121631,B,2025-05-21
121632,F,2024-11-28
121633,B,2025-03-21
121634,B,2025-04-11
121635,D,2024-12-21
121636,C,2025-01-17
121637,D,2025-03-26
121638,F,2024-08-30
121639,A,2024-07-28
121640,B,2024-11-30
121641,B,2025-03-17
121642,C,2025-05-06
121643,D,2024-08-26
121644,C,2024-08-27
121645,A,2024-11-12
121646,C,2025-02-23
121647,C,2024-11-19
121648,D,2025-04-17
121649,D,2025-03-24
121650,C,2025-04-12
121651,C,2024-12-01
121652,B,2025-04-30
121653,F,2025-03-01
121654,C,2024-10-14
121655,B,2024-07-26
121656,A,2024-06-24
121657,D,2024-12-10
121658,C,2024-11-04
121659,B,2024-09-05
121660,F,2025-03-03
121661,B,2024-11-09
121662,A,2024-08-22
121663,D,2024-11-15
121664,B,2024-12-12
121665,F,2024-06-25
121666,C,2024-08-03
121667,F,2025-01-14
121668,B,2025-03-27
121669,B,2024-10-20
121670,B,2025-01-22
121671,A,2024-12-23
121672,D,2024-09-13
121673,B,2024-08-30
121674,B,2024-05-27
121675,D,2025-02-07
121676,A,2025-02-08
121677,D,2025-02-23
121678,B,2024-10-19
121679,D,2024-06-30
121680,C,2025-03-10
121681,B,2024-09-19
121682,B,2024-11-14
121683,A,2025-04-03
121684,C,2024-08-02
121685,C,2025-03-12
121686,F,2024-09-20
121687,C,2025-05-15
121688,A,2024-11-04
121689,D,2025-03-11
121690,D,2024-09-27
121691,A,2024-12-30
121692,A,2024-07-22
121693,A,2025-05-06
121694,C,2024-06-20
121695,B,2024-09-16
121696,B,2024-11-07
121697,A,2025-04-09
121698,B,2024-11-13
121699,D,2024-07-29
121700,D,2025-02-22
121701,D,2024-12-07
121702,D,2025-04-15
121703,D,2024-11-11
121704,C,2025-01-04
121705,F,2025-02-11
121706,A,2024-11-15
121707,D,2024-12-18
121708,B,2025-02-19
121709,F,2024-08-06
121710,C,2025-02-16
121711,D,2024-09-17
121712,B,2025-04-30
121713,D,2024-07-19
121714,F,2025-01-30
121715,C,2025-05-07
121716,A,2024-08-28
121717,C,2025-02-09
121718,F,2024-08-14
121719,D,2024-08-13
121720,B,2024-08-07
121721,A,2024-07-28
121722,D,2025-05-08
121723,F,2025-01-15
121724,D,2024-05-30
121725,F,2025-04-26
121726,B,2024-12-30
121727,C,2024-12-31
121728,F,2024-07-29
121729,B,2024-08-28
121730,F,2024-09-15
121731,B,2025-01-01
121732,D,2025-03-21
121733,B,2025-03-16
121734,F,2024-09-14
121735,A,2025-01-30
121736,C,2024-06-26
121737,D,2024-12-10
121738,C,2025-04-30
121739,C,2024-11-09
121740,C,2025-01-28
121741,D,2025-02-26
121742,D,2024-06-23
121743,C,2024-09-13
121744,D,2024-09-11
121745,D,2025-05-13
121746,D,2024-08-08
121747,F,2025-05-02
121748,B,2024-08-29
121749,C,2024-09-08
121750,F,2025-04-29
121751,B,2024-08-06
121752,C,2025-01-31
121753,A,2025-05-15
121754,A,2025-03-21
121755,C,2025-04-18
121756,C,2024-09-21
121757,F,2025-03-19
121758,B,2024-05-26
121759,F,2024-10-13
121760,A,2025-05-15
121761,A,2024-07-18
121762,C,2024-09-26
121763,B,2024-09-18
121764,F,2024-10-22
121765,A,2024-10-10
121766,C,2024-12-03
121767,D,2025-03-07
121768,C,2024-07-16
121769,D,2024-12-24
121770,B,2024-11-19
121771,F,2025-03-26
121772,B,2024-12-11
121773,A,2025-04-23
121774,D,2024-08-03
121775,D,2025-02-17
121776,D,2024-10-30
121777,B,2024-06-08
121778,D,2025-01-19
121779,C,2025-02-11
121780,A,2024-12-23
121781,D,2025-04-23
121782,C,2024-06-04
121783,C,2024-06-02
121784,A,2024-07-19
121785,A,2024-11-13
121786,D,2025-05-13
121787,B,2024-09-08
121788,D,2024-07-08
121789,A,2024-07-10
121790,C,2024-06-28
121791,C,2025-04-29
121792,B,2024-07-20
121793,B,2024-07-01
121794,A,2025-03-31
121795,B,2024-09-30
121796,C,2024-06-08
121797,B,2025-01-03
121798,B,2024-07-03
121799,A,2025-01-21
121800,C,2024-06-09
121801,D,2024-08-26
121802,F,2025-05-16
121803,F,2024-07-14
121804,F,2025-01-05
121805,A,2024-11-12
121806,B,2025-04-05
121807,A,2024-12-14
121808,B,2024-12-11
121809,A,2024-06-14
121810,D,2025-05-13
121811,D,2024-10-26
121812,D,2024-08-03
121813,F,2025-04-30
121814,F,2025-04-12
121815,D,2025-01-09
121816,C,2024-07-27
121817,B,2025-02-04
121818,A,2024-09-26
121819,D,2024-10-07
121820,F,2024-07-29
121821,C,2024-07-17
121822,F,2025-03-20
121823,A,2025-03-10
121824,A,2025-03-28
121825,B,2024-06-08
121826,F,2024-09-26
121827,D,2024-10-19
121828,D,2024-10-13
121829,C,2025-04-26
121830,C,2024-09-16
121831,B,2024-09-20
121832,D,2024-07-23
121833,A,2024-08-07
121834,F,2024-10-11
121835,C,2024-09-01
121836,F,2024-10-04
121837,F,2024-12-25
121838,A,2025-04-26
121839,C,2025-03-11
121840,C,2024-12-24
121841,D,2024-10-26
121842,B,2025-04-21
121843,A,2025-04-30
121844,D,2024-10-26
121845,A,2024-08-01
121846,A,2025-02-12
121847,D,2025-03-05
121848,C,2025-02-01
121849,A,2025-04-04
121850,C,2024-06-19
121851,D,2024-05-31
121852,A,2024-12-24
121853,F,2024-07-30
121854,F,2024-08-10
121855,A,2025-04-18
121856,D,2024-10-02
121857,C,2025-02-26
121858,F,2024-05-31
121859,A,2025-05-14
121860,B,2025-03-26
121861,D,2024-07-09
121862,B,2024-10-26
121863,A,2024-10-14
121864,B,2024-06-18
121865,F,2024-07-06
121866,C,2024-07-12
121867,F,2024-11-08
121868,C,2024-08-10
121869,D,2024-08-29
121870,A,2024-07-14
121871,C,2024-07-27
121872,F,2024-11-19
121873,B,2025-04-22
121874,A,2025-02-26
121875,C,2025-05-02
121876,A,2025-03-05
121877,B,2025-04-26
121878,D,2025-01-11
121879,A,2025-04-24
121880,A,2024-11-09
121881,D,2025-02-02
121882,F,2025-04-17
121883,A,2025-03-03
121884,D,2024-11-01
121885,F,2024-08-22
121886,B,2024-12-14
121887,F,2025-03-15
121888,A,2025-01-08
121889,A,2024-08-15
121890,F,2024-12-30
121891,A,2025-03-13
121892,F,2025-03-04
121893,D,2024-08-25
121894,D,2024-09-29
121895,A,2024-07-05
121896,F,2024-10-10
121897,F,2024-10-26
121898,A,2024-08-01
121899,A,2024-12-07
121900,A,2024-12-27
121901,A,2024-07-16
121902,D,2024-07-17
121903,D,2024-09-09
121904,C,2024-12-01
121905,C,2024-08-14
121906,B,2024-10-24
121907,C,2024-08-27
121908,C,2025-04-25
121909,D,2025-03-22
121910,B,2024-08-29
121911,B,2025-02-05
121912,C,2025-02-05
121913,A,2024-08-16
121914,D,2025-03-30
121915,F,2024-09-05
121916,B,2024-06-22
121917,D,2024-05-31
121918,D,2025-04-05
121919,F,2024-06-10
121920,A,2024-05-30
121921,D,2025-02-24
121922,B,2024-10-10
121923,F,2025-01-21
121924,C,2025-01-09
121925,C,2024-05-24
121926,F,2024-08-03
121927,A,2025-04-27
121928,A,2024-05-28
121929,A,2024-12-16
121930,B,2025-02-01
121931,B,2024-11-21
121932,C,2025-02-24
121933,C,2024-12-04
121934,A,2024-10-23
121935,C,2025-03-15
121936,D,2025-02-06
121937,B,2024-12-04
121938,A,2024-10-06
121939,B,2024-11-23
121940,F,2024-05-24
121941,A,2024-12-02
121942,F,2024-11-22
121943,A,2025-01-31
121944,B,2024-10-28
121945,D,2025-04-15
121946,C,2024-08-18
121947,C,2025-04-17
121948,F,2025-03-01
121949,A,2025-02-22
121950,D,2024-09-01
121951,B,2025-03-03
121952,B,2025-02-10
121953,D,2025-05-13
121954,D,2024-10-06
121955,B,2024-10-03
121956,C,2025-04-04
121957,B,2025-04-18
121958,B,2025-03-30
121959,D,2024-06-01
121960,C,2024-08-03
121961,D,2025-01-17
121962,F,2024-08-22
121963,D,2024-08-08
121964,D,2025-04-04
121965,F,2024-08-25
121966,F,2025-01-08
121967,A,2024-08-17
121968,B,2024-05-24
121969,F,2024-06-16
121970,D,2024-11-11
121971,F,2024-06-01
121972,A,2024-12-12
121973,F,2024-10-12
121974,B,2024-12-21
121975,B,2024-06-01
121976,C,2024-08-07
121977,C,2024-07-16
121978,D,2024-09-04
121979,A,2024-07-26
121980,C,2024-06-11
121981,F,2024-11-23
121982,F,2025-03-16
121983,F,2025-05-07
121984,B,2025-02-12
121985,F,2024-12-29
121986,D,2024-05-24
121987,A,2024-06-28
121988,A,2025-02-27
121989,C,2024-11-08
121990,F,2024-07-30
121991,C,2024-10-28
121992,B,2024-07-01
121993,D,2024-06-15
121994,A,2024-07-14
121995,C,2025-01-19
121996,D,2024-12-25
121997,D,2024-11-19
121998,C,2024-06-11
121999,B,2024-07-04
122000,D,2024-09-27
122001,C,2025-03-22
122002,C,2024-10-29
122003,D,2024-12-31
122004,B,2024-12-04
122005,A,2025-03-07
122006,D,2024-10-04
122007,A,2025-01-20
122008,B,2024-06-14
122009,C,2025-05-19
122010,A,2025-03-21
122011,C,2024-08-17
122012,F,2024-11-02
122013,C,2024-08-15
122014,C,2024-07-21
122015,F,2024-07-14
122016,A,2025-05-05
122017,A,2024-09-21
122018,D,2025-03-10
122019,A,2024-10-18
122020,C,2024-12-13
122021,C,2024-11-05
122022,C,2024-10-20
122023,B,2024-10-04
122024,D,2024-12-10
122025,D,2024-08-06
122026,D,2024-07-19
122027,D,2024-08-02
122028,B,2024-10-09
122029,C,2024-06-27
122030,F,2025-03-17
122031,C,2025-01-28
122032,C,2024-07-09
122033,B,2024-11-20
122034,C,2024-08-07
122035,A,2025-03-07
122036,B,2024-05-26
122037,A,2025-01-12
122038,B,2024-08-21
122039,C,2024-06-27
122040,D,2024-10-14
122041,D,2024-10-30
122042,D,2024-07-15
122043,F,2024-10-29
122044,C,2024-05-27
122045,B,2025-04-04
122046,F,2024-08-17
122047,A,2025-01-18
122048,A,2024-11-04
122049,D,2024-11-23
122050,F,2024-10-21
122051,D,2024-06-24
122052,C,2024-11-24
122053,B,2024-12-22
122054,D,2024-08-20
122055,A,2025-03-28
122056,B,2024-06-18
122057,C,2024-08-01
122058,D,2025-04-24
122059,A,2024-08-05
122060,A,2024-08-03
122061,D,2025-04-20
122062,F,2024-06-24
122063,A,2025-01-14
122064,D,2024-12-28
122065,C,2025-01-17
122066,F,2024-10-19
122067,D,2024-07-11
122068,A,2024-09-04
122069,F,2024-09-08
122070,B,2024-08-23
122071,D,2025-03-27
122072,A,2024-07-10
122073,C,2024-11-16
122074,A,2025-02-10
122075,D,2025-02-28
122076,D,2024-11-16
122077,F,2024-12-30
122078,A,2025-01-25
122079,A,2024-12-08
122080,D,2024-06-10
122081,A,2025-01-02
122082,B,2024-09-23
122083,A,2024-08-24
122084,A,2025-04-21
122085,F,2024-08-07
122086,A,2025-05-17
122087,A,2024-06-17
122088,C,2025-04-27
122089,D,2024-10-05
122090,D,2024-10-09
122091,B,2025-01-30
122092,A,2025-03-31
122093,B,2025-01-20
122094,B,2024-06-27
122095,D,2025-02-09
122096,D,2024-08-22
122097,D,2024-09-08
122098,F,2025-02-28
122099,C,2024-07-15
122100,F,2024-07-13
122101,C,2024-08-28
122102,A,2024-12-26
122103,B,2024-08-22
122104,F,2024-06-08
122105,D,2024-12-22
122106,C,2024-12-04
122107,D,2024-07-27
122108,C,2024-11-04
122109,A,2025-02-13
122110,B,2024-11-21
122111,A,2025-03-06
122112,C,2024-10-19
122113,F,2024-09-07
122114,A,2024-08-11
122115,F,2025-04-08
122116,B,2024-11-21
122117,D,2024-06-14
122118,D,2025-03-28
122119,F,2024-07-26
122120,D,2024-07-10
122121,A,2024-12-09
122122,F,2025-03-04
122123,F,2025-03-04
122124,F,2024-12-30
122125,D,2024-09-10
122126,A,2024-11-15
122127,C,2025-03-03
122128,D,2024-11-27
122129,C,2024-11-27
122130,B,2025-01-12
122131,D,2024-08-30
122132,B,2024-10-24
122133,C,2025-02-02
122134,A,2025-03-09
122135,D,2025-05-06
122136,B,2025-02-25
122137,A,2025-04-09
122138,F,2025-05-18
122139,C,2025-05-06
122140,A,2024-08-27
122141,C,2024-06-29
122142,F,2024-12-29
122143,F,2024-05-25
122144,D,2024-07-02
122145,F,2024-08-30
122146,C,2024-07-18
122147,F,2025-01-26
122148,D,2024-11-10
122149,A,2024-10-29
122150,D,2024-10-07
122151,A,2025-03-20
122152,A,2024-09-25
122153,C,2024-11-29
122154,A,2024-12-22
122155,A,2025-04-27
122156,C,2024-05-27
122157,B,2025-01-22
122158,D,2024-09-15
122159,C,2025-01-06
122160,D,2025-02-14
122161,D,2024-09-23
122162,F,2024-08-26
122163,B,2025-01-12
122164,A,2024-10-21
122165,A,2025-03-04
122166,B,2024-12-08
122167,D,2024-09-04
122168,D,2024-11-02
122169,B,2024-12-13
122170,D,2025-04-19
122171,C,2024-09-08
122172,D,2024-12-07
122173,D,2024-10-30
122174,C,2025-05-20
122175,C,2025-03-13
122176,F,2024-09-16
122177,D,2024-06-19
122178,F,2024-09-04
122179,A,2024-06-07
122180,B,2025-02-06
122181,D,2024-12-09
122182,D,2025-02-04
122183,A,2024-10-19
122184,C,2024-12-24
122185,A,2025-01-17
122186,D,2025-04-29
122187,A,2024-06-20
122188,D,2024-06-16
122189,B,2025-05-03
122190,F,2025-05-19
122191,A,2024-07-12
122192,A,2024-08-15
122193,B,2024-09-27
122194,A,2024-06-04
122195,C,2025-01-30
122196,D,2024-12-17
122197,B,2025-03-05
122198,A,2024-11-10
122199,D,2024-06-22
122200,F,2025-05-19
122201,F,2024-06-05
122202,A,2025-04-07
122203,C,2024-08-14
122204,F,2025-04-08
122205,B,2025-01-21
122206,C,2025-04-21
122207,C,2025-02-20
122208,D,2025-01-14
122209,B,2025-01-02
122210,C,2024-05-24
122211,D,2025-03-28
122212,F,2024-12-15
122213,F,2024-10-30
122214,D,2024-07-27
122215,B,2024-08-12
122216,F,2025-01-13
122217,A,2025-01-13
122218,F,2025-02-08
122219,B,2024-12-20
122220,D,2025-04-07
122221,A,2024-05-30
122222,B,2024-12-07
122223,B,2024-11-22
122224,F,2024-12-06
122225,D,2024-12-11
122226,A,2025-01-30
122227,A,2024-10-07
122228,A,2024-11-03
122229,D,2025-03-15
122230,F,2024-12-09
122231,A,2024-06-14
122232,D,2024-07-26
122233,F,2024-12-09
122234,A,2024-10-15
122235,D,2025-03-12
122236,B,2025-03-25
122237,D,2024-12-31
122238,A,2025-05-14
122239,A,2024-08-26
122240,A,2025-01-12
122241,F,2025-03-08
122242,A,2024-08-29
122243,F,2024-12-28
122244,A,2024-11-11
122245,D,2024-09-12
122246,F,2024-11-06
122247,B,2025-02-21
122248,B,2025-03-09
122249,F,2025-03-23
122250,D,2025-02-24
122251,C,2025-04-27
122252,C,2024-06-10
122253,F,2025-01-20
122254,B,2024-10-07
122255,B,2024-08-17
122256,D,2025-04-18
122257,C,2025-02-25
122258,A,2025-04-18
122259,C,2025-02-02
122260,B,2024-08-01
122261,B,2024-11-10
122262,F,2025-04-01
122263,B,2025-02-18
122264,D,2024-06-03
122265,A,2024-11-16
122266,B,2024-08-14
122267,A,2024-06-16
122268,B,2024-07-13
122269,A,2024-11-15
122270,F,2025-01-29
122271,D,2025-05-04
122272,A,2025-01-16
122273,B,2024-12-10
122274,C,2024-11-03
122275,C,2024-06-07
122276,C,2024-05-31
122277,C,2025-04-30
122278,A,2025-02-12
122279,D,2024-12-28
122280,D,2025-05-12
122281,F,2025-03-04
122282,C,2024-11-04
122283,D,2024-09-04
122284,F,2024-06-25
122285,C,2024-10-03
122286,B,2025-02-14
122287,C,2024-06-01
122288,C,2025-05-16
122289,D,2024-10-14
122290,D,2024-06-03
122291,C,2024-09-26
122292,D,2025-03-02
122293,D,2024-11-22
122294,B,2025-01-27
122295,B,2025-01-27
122296,F,2025-04-09
122297,F,2024-08-24
122298,F,2024-10-24
122299,B,2025-03-10
122300,A,2024-05-26
122301,B,2025-03-05
122302,C,2024-08-07
122303,B,2025-03-02
122304,B,2024-12-05
122305,B,2025-03-19
122306,C,2024-10-06
122307,B,2025-03-04
122308,B,2024-11-01
122309,A,2025-05-21
122310,A,2024-10-24
122311,D,2025-03-05
122312,B,2024-07-05
122313,F,2025-04-10
122314,C,2024-08-02
122315,A,2024-11-12
122316,B,2025-05-11
122317,F,2024-08-23
122318,C,2024-12-13
122319,C,2024-07-26
122320,A,2024-12-23
122321,A,2024-09-18
122322,A,2024-06-06
122323,B,2024-12-23
122324,D,2024-08-23
122325,A,2024-08-25
122326,F,2025-04-20
122327,C,2024-07-08
122328,B,2024-08-22
122329,A,2024-05-27
122330,C,2024-09-13
122331,D,2025-05-07
122332,B,2024-07-22
122333,D,2024-08-19
122334,C,2024-07-03
122335,D,2024-10-15
122336,A,2024-10-06
122337,D,2024-12-26
122338,F,2024-12-19
122339,A,2024-06-12
122340,B,2025-01-04
122341,D,2024-12-12
122342,B,2025-03-04
122343,A,2024-08-01
122344,B,2024-06-24
122345,A,2024-08-14
122346,B,2025-01-15
122347,B,2025-04-27
122348,B,2025-02-21
122349,F,2025-04-11
122350,F,2024-06-07
122351,D,2024-09-23
122352,C,2025-05-07
122353,A,2024-10-01
122354,B,2024-05-31
122355,B,2024-12-23
122356,A,2025-05-19
122357,A,2025-05-12
122358,F,2024-06-19
122359,A,2024-08-06
122360,A,2024-08-30
122361,B,2024-08-30
122362,C,2025-04-01
122363,B,2024-10-28
122364,D,2024-08-08
122365,B,2024-08-18
122366,C,2024-06-04
122367,A,2024-09-01
122368,B,2024-10-14
122369,D,2025-04-23
122370,F,2024-11-04
122371,B,2024-10-20
122372,D,2024-11-29
122373,F,2024-10-14
122374,D,2024-11-29
122375,C,2025-05-15
122376,A,2025-04-19
122377,D,2024-10-12
122378,B,2024-06-21
122379,B,2024-05-30
122380,A,2024-12-25
122381,D,2025-04-06
122382,B,2024-07-11
122383,A,2024-08-12
122384,D,2025-05-13
122385,F,2024-12-29
122386,A,2025-01-25
122387,B,2024-10-12
122388,D,2025-04-05
122389,B,2025-04-14
122390,F,2024-07-11
122391,A,2024-08-15
122392,F,2025-02-12
122393,B,2024-12-11
122394,C,2025-04-10
122395,C,2024-06-20
122396,C,2024-12-28
122397,C,2025-02-22
122398,D,2024-12-04
122399,C,2024-05-31
122400,F,2025-05-04
122401,A,2024-09-23
122402,A,2024-10-29
122403,B,2024-11-27
122404,C,2025-04-10
122405,D,2025-02-10
122406,F,2024-08-23
122407,B,2024-10-15
122408,B,2024-07-19
122409,B,2024-11-02
122410,F,2024-10-14
122411,C,2024-06-24
122412,B,2024-08-22
122413,C,2024-08-11
122414,B,2024-08-29
122415,D,2024-12-24
122416,F,2024-09-08
122417,A,2025-04-12
122418,F,2024-10-06
122419,F,2025-03-29
122420,A,2025-02-06
122421,C,2024-07-10
122422,B,2025-05-16
122423,D,2024-12-14
122424,A,2024-08-20
122425,C,2024-06-23
122426,B,2025-02-17
122427,A,2024-06-01
122428,A,2024-12-17
122429,A,2024-08-01
122430,F,2024-07-23
122431,B,2024-09-23
122432,A,2024-07-11
122433,D,2024-12-13
122434,F,2025-01-20
122435,D,2025-04-28
122436,C,2024-07-30
122437,D,2024-11-18
122438,F,2025-03-19
122439,D,2024-06-05
122440,B,2025-04-01
122441,F,2024-10-02
122442,F,2024-10-10
122443,D,2024-07-12
122444,A,2024-09-07
122445,D,2025-02-22
122446,B,2025-02-04
122447,A,2024-06-19
122448,A,2025-01-18
122449,C,2025-02-16
122450,A,2024-09-25
122451,F,2024-06-19
122452,F,2024-11-26
122453,A,2025-03-06
122454,A,2024-08-28
122455,D,2024-10-07
122456,F,2024-08-10
122457,A,2025-04-26
122458,D,2025-05-14
122459,A,2025-04-24
122460,C,2024-11-12
122461,F,2024-12-10
122462,F,2025-05-12
122463,C,2024-09-10
122464,A,2024-11-11
122465,F,2024-09-12
122466,A,2024-10-24
122467,F,2025-03-12
122468,D,2024-07-04
122469,D,2025-02-19
122470,F,2024-09-21
122471,C,2024-09-18
122472,F,2024-07-17
122473,F,2024-10-20
122474,B,2025-02-02
122475,D,2025-03-08
122476,F,2024-11-08
122477,A,2024-07-24
122478,B,2025-01-23
122479,A,2024-11-11
122480,A,2024-10-19
122481,A,2024-08-19
122482,C,2024-09-11
122483,B,2024-08-22
122484,B,2024-08-10
122485,C,2025-04-17
122486,C,2024-07-20
122487,D,2025-01-19
122488,C,2024-09-16
122489,D,2024-09-10
122490,F,2024-06-18
122491,C,2024-07-31
122492,D,2024-11-18
122493,C,2024-10-03
122494,D,2024-10-20
122495,F,2025-05-04
122496,B,2025-04-21
122497,A,2025-01-03
122498,F,2024-11-15
122499,F,2024-07-25
122500,F,2024-11-18
122501,B,2024-12-18
122502,A,2024-08-21
122503,D,2024-06-15
122504,C,2024-07-19
122505,C,2025-03-18
122506,F,2025-03-03
122507,C,2025-01-23
122508,B,2024-10-07
122509,A,2025-04-12
122510,B,2024-08-17
122511,A,2024-08-08
122512,C,2024-09-21
122513,F,2024-12-27
122514,F,2025-01-29
122515,B,2024-12-09
122516,A,2025-01-04
122517,B,2024-11-23
122518,F,2024-12-13
122519,D,2025-03-23
122520,F,2024-06-03
122521,D,2024-11-03
122522,B,2024-09-12
122523,C,2024-11-03
122524,D,2025-04-23
122525,A,2025-01-07
122526,D,2024-10-24
122527,A,2024-05-25
122528,B,2024-07-26
122529,C,2025-04-12
122530,F,2024-10-20
122531,F,2024-07-30
122532,B,2025-04-10
122533,F,2025-04-14
122534,F,2024-06-27
122535,B,2024-06-15
122536,A,2025-03-13
122537,A,2024-06-06
122538,A,2024-10-02
122539,A,2025-05-13
122540,F,2025-02-13
122541,D,2024-09-10
122542,C,2025-05-01
122543,A,2025-04-11
122544,C,2025-04-09
122545,C,2024-07-13
122546,F,2024-07-15
122547,F,2024-07-03
122548,B,2025-04-08
122549,A,2024-08-21
122550,B,2024-07-31
122551,A,2024-11-27
122552,F,2025-05-03
122553,B,2025-05-22
122554,C,2025-04-11
122555,D,2025-01-12
122556,F,2025-01-23
122557,F,2025-03-12
122558,C,2024-09-27
122559,F,2024-10-31
122560,A,2025-02-28
122561,F,2025-02-12
122562,B,2024-12-27
122563,B,2024-07-20
122564,C,2025-01-13
122565,B,2024-08-25
122566,B,2024-10-22
122567,B,2024-09-23
122568,A,2025-02-18
122569,A,2024-10-10
122570,D,2025-01-27
122571,D,2024-09-29
122572,B,2024-06-09
122573,F,2025-01-25
122574,D,2024-07-09
122575,A,2024-09-07
122576,D,2024-07-15
122577,B,2024-08-08
122578,D,2024-05-31
122579,A,2024-07-21
122580,D,2025-04-01
122581,B,2024-11-26
122582,F,2024-12-15
122583,B,2024-08-25
122584,F,2025-02-15
122585,F,2024-07-31
122586,C,2024-08-13
122587,A,2024-09-12
122588,F,2024-06-23
122589,F,2024-08-17
122590,A,2024-06-15
122591,A,2024-08-09
122592,C,2024-08-12
122593,D,2025-04-12
122594,D,2025-03-23
122595,A,2024-06-27
122596,F,2024-06-15
122597,A,2024-11-12
122598,C,2024-11-07
122599,B,2024-07-25
122600,F,2024-08-02
122601,F,2025-04-17
122602,C,2024-11-07
122603,D,2024-11-16
122604,C,2024-12-19
122605,D,2024-10-05
122606,B,2025-04-08
122607,A,2024-07-16
122608,B,2025-04-08
122609,D,2024-06-06
122610,D,2025-03-28
122611,F,2025-04-25
122612,B,2024-09-14
122613,A,2024-09-24
122614,A,2024-07-23
122615,D,2025-04-09
122616,F,2025-03-14
122617,B,2024-12-01
122618,B,2024-10-23
122619,B,2025-03-20
122620,F,2025-01-08
122621,D,2025-01-06
122622,B,2025-01-27
122623,D,2024-10-11
122624,B,2024-06-10
122625,C,2025-05-05
122626,C,2024-06-02
122627,C,2025-03-14
122628,C,2024-07-07
122629,F,2024-11-26
122630,A,2024-08-28
122631,F,2024-12-03
122632,B,2025-04-22
122633,D,2024-11-02
122634,C,2024-07-05
122635,F,2024-06-03
122636,C,2024-10-26
122637,C,2024-08-14
122638,D,2024-08-06
122639,F,2024-11-14
122640,A,2024-06-09
122641,A,2024-07-07
122642,C,2024-10-19
122643,F,2024-06-17
122644,D,2025-05-06
122645,B,2025-05-21
122646,B,2024-10-27
122647,F,2025-01-03
122648,D,2025-05-19
122649,B,2024-11-10
122650,A,2024-11-14
122651,F,2024-08-15
122652,C,2024-07-21
122653,B,2025-04-16
122654,D,2025-01-19
122655,A,2024-11-19
122656,F,2025-01-26
122657,B,2024-08-15
122658,B,2024-07-02
122659,F,2025-05-07
122660,B,2024-07-22
122661,A,2025-02-25
122662,B,2025-04-08
122663,F,2024-10-10
122664,B,2025-05-07
122665,F,2024-09-03
122666,B,2024-06-18
122667,A,2024-08-09
122668,F,2024-06-08
122669,A,2024-08-01
122670,A,2024-08-02
122671,A,2025-01-10
122672,D,2024-11-16
122673,B,2024-06-08
122674,B,2024-10-25
122675,C,2025-05-01
122676,D,2024-08-24
122677,D,2025-04-11
122678,A,2024-06-30
122679,A,2024-11-17
122680,A,2025-05-15
122681,D,2025-02-23
122682,D,2024-08-26
122683,C,2025-04-05
122684,F,2025-01-11
122685,A,2025-03-14
122686,C,2024-12-24
122687,F,2024-12-22
122688,B,2024-08-08
122689,C,2024-12-17
122690,C,2024-12-12
122691,D,2024-07-18
122692,D,2024-09-16
122693,C,2024-08-25
122694,F,2025-03-21
122695,B,2025-05-16
122696,F,2024-12-27
122697,F,2024-09-19
122698,F,2024-11-30
122699,D,2024-06-27
122700,C,2024-05-26
122701,D,2025-02-18
122702,F,2024-08-28
122703,F,2024-09-19
122704,A,2024-11-01
122705,D,2024-11-11
122706,F,2025-01-01
122707,A,2024-07-26
122708,D,2024-09-07
122709,A,2024-08-20
122710,F,2025-01-06
122711,C,2024-09-10
122712,F,2024-08-20
122713,B,2025-05-18
122714,A,2024-12-03
122715,C,2024-06-29
122716,C,2025-05-13
